file_name, index, energy_consumed(J), time_used(ms)
ratner_stock.csv, 11, 0.03081958982172182,  11.62 
quality_control_1.csv, 11, 0.06482321284339378,  24.65 
usd_isk.csv, 11, 0.02451789417137661,  9.05 
iceland_tourism.csv, 11, 0.07732607918797839,  29.36 
homeruns.csv, 11, 0.032372660222072226,  12.10 
global_co2.csv, 11, 0.04378647022917903,  16.53 
bank.csv, 12, 0.0853651729460853,  31.90 
shanghai_license.csv, 12, 0.014914771117446435,  5.50 
nile.csv, 12, 0.03797830151222115,  14.22 
construction.csv, 12, 0.05949940892182894,  22.58 
well_log.csv, 12, 0.24442293742566107,  85.69 
centralia.csv, 12, 0.0011340652085436887,  0.43 
gdp_japan.csv, 12, 0.016075502991507163,  5.72 
jfk_passengers.csv, 12, 0.05069062073286659,  19.45 
businv.csv, 12, 0.02051326850777514,  7.51 
quality_control_4.csv, 12, 0.03710666145486357,  13.94 
brent_spot.csv, 12, 0.0542434326034163,  20.63 
robocalls.csv, 12, 0.006409463501777282,  2.48 
ozone.csv, 12, 0.009532034939893493,  3.71 
scanline_42049.csv, 12, 0.12564591899843436,  46.89 
seatbelts.csv, 12, 0.029983188798032644,  11.03 
bee_waggle_6.csv, 12, 0.12434418671280582,  45.58 
quality_control_2.csv, 12, 0.028639819076506683,  10.82 
children_per_woman.csv, 12, 0.02496876636255365,  9.62 
apple.csv, 12, 0.051590503850711684,  19.20 
run_log.csv, 12, 0.034986909536883104,  12.90 
scanline_126007.csv, 12, 0.07714533347115321,  29.01 
unemployment_nl.csv, 12, 0.03880024963354117,  14.91 
gdp_iran.csv, 12, 0.007389465598898823,  2.74 
co2_canada.csv, 12, 0.017437227192222054,  6.94 
lga_passengers.csv, 12, 0.06736675532631126,  25.73 
rail_lines.csv, 12, 0.006846326464610684,  3.06 
occupancy.csv, 12, 0.39081066846883916,  144.61 
uk_coal_employ.csv, 12, 0.041888314000143506,  15.54 
bitcoin.csv, 12, 0.06994392188197708,  26.85 
quality_control_3.csv, 12, 0.04763055705436273,  18.02 
measles.csv, 12, 0.09699054168540897,  36.52 
us_population.csv, 12, 0.05957213237470569,  22.41 
gdp_argentina.csv, 12, 0.0021697161344764026,  0.83 
quality_control_5.csv, 12, 0.04968464476070949,  18.80 
debt_ireland.csv, 12, 0.004252168974035158,  1.47 
gdp_croatia.csv, 12, 0.003153507787419585,  1.33 
ratner_stock.csv, 12, 0.05888062356495539,  22.72 
quality_control_1.csv, 12, 0.015920044756530843,  6.17 
usd_isk.csv, 12, 0.06822455666607312,  26.09 
iceland_tourism.csv, 12, 0.009575936856354019,  3.58 
homeruns.csv, 12, 0.020991357148195677,  8.24 
global_co2.csv, 12, 0.005880953383039014,  2.50 
bank.csv, 13, 0.025575490354185604,  9.41 
shanghai_license.csv, 13, 0.017038133200530867,  6.22 
nile.csv, 13, 0.03047917429943482,  11.60 
construction.csv, 13, 0.18081623128187857,  61.80 
well_log.csv, 13, 0.03386581757076783,  12.63 
centralia.csv, 13, 0.0011213097752079194,  0.41 
gdp_japan.csv, 13, 0.002110397007363645,  0.93 
jfk_passengers.csv, 13, 0.02543555873517107,  9.72 
businv.csv, 13, 0.18372928442310696,  68.62 
quality_control_4.csv, 13, 0.04135754947848,  15.60 
brent_spot.csv, 13, 0.041790603266654215,  16.00 
robocalls.csv, 13, 0.008420615431705301,  3.14 
ozone.csv, 13, 0.003151067512872032,  1.41 
scanline_42049.csv, 13, 0.071638392983441,  27.31 
seatbelts.csv, 13, 0.010874932526212433,  3.78 
bee_waggle_6.csv, 13, 0.13591649665995648,  50.41 
quality_control_2.csv, 13, 0.08815219329413594,  33.17 
children_per_woman.csv, 13, 0.12167383642386084,  45.43 
apple.csv, 13, 0.048580497349166765,  17.81 
run_log.csv, 13, 0.13503249883564422,  50.34 
scanline_126007.csv, 13, 0.041374469735510504,  15.64 
unemployment_nl.csv, 13, 0.032698123347918225,  12.36 
gdp_iran.csv, 13, 0.010639725644841747,  3.91 
co2_canada.csv, 13, 0.01896544555866967,  7.31 
lga_passengers.csv, 13, 0.24510632134993102,  92.18 
rail_lines.csv, 13, 0.005342440855310997,  1.99 
occupancy.csv, 13, 0.2253811890648194,  83.78 
uk_coal_employ.csv, 13, 0.042962159098451594,  15.93 
bitcoin.csv, 13, 0.14615559426966684,  54.87 
quality_control_3.csv, 13, 0.015881382131055943,  6.04 
measles.csv, 13, 0.06581071905286989,  24.38 
us_population.csv, 13, 0.1985259434179261,  74.23 
gdp_argentina.csv, 13, 0.008506356378238706,  3.20 
quality_control_5.csv, 13, 0.020200294203432348,  7.64 
debt_ireland.csv, 13, 0.0022214438891296597,  0.79 
gdp_croatia.csv, 13, 0.002032459451811519,  0.66 
ratner_stock.csv, 13, 0.02765658648065255,  10.37 
quality_control_1.csv, 13, 0.015961067217031086,  6.07 
usd_isk.csv, 13, 0.02141380101764298,  7.53 
iceland_tourism.csv, 13, 0.12895817206142965,  43.96 
homeruns.csv, 13, 0.014868214416082992,  5.63 
global_co2.csv, 13, 0.023527617856416327,  8.94 
bank.csv, 14, 0.054152354162251864,  20.36 
shanghai_license.csv, 14, 0.08735267741296411,  32.49 
nile.csv, 14, 0.023296004334897587,  8.86 
construction.csv, 14, 0.31058213831031023,  117.05 
well_log.csv, 14, 0.199822733916817,  74.59 
centralia.csv, 14, 0.001053766326240293,  0.54 
gdp_japan.csv, 14, 0.0031905119921157164,  1.24 
jfk_passengers.csv, 14, 0.046029087761990016,  17.40 
businv.csv, 14, 0.31657126653797607,  118.81 
quality_control_4.csv, 14, 0.03848777282258197,  14.45 
brent_spot.csv, 14, 0.09385239742675366,  35.71 
robocalls.csv, 14, 0.009508550630080208,  3.82 
ozone.csv, 14, 0.005384289453468227,  1.92 
scanline_42049.csv, 14, 0.13893443701493197,  51.93 
seatbelts.csv, 14, 0.01596793995912776,  5.96 
bee_waggle_6.csv, 14, 0.10949555617044097,  40.26 
quality_control_2.csv, 14, 0.07027621164284938,  26.31 
children_per_woman.csv, 14, 0.10442544163914136,  39.18 
apple.csv, 14, 0.04530219744579881,  17.05 
run_log.csv, 14, 0.06008181911805877,  22.30 
scanline_126007.csv, 14, 0.07718087426842431,  29.46 
unemployment_nl.csv, 14, 0.1829438039638717,  68.09 
gdp_iran.csv, 14, 0.009507152990809118,  3.53 
co2_canada.csv, 14, 0.08149405636185293,  30.11 
lga_passengers.csv, 14, 0.19920376674200269,  74.46 
rail_lines.csv, 14, 0.007040343400813071,  2.70 
occupancy.csv, 14, 0.32661736525546986,  115.96 
uk_coal_employ.csv, 14, 0.035763279529792275,  13.03 
bitcoin.csv, 14, 0.08309769457413495,  31.17 
quality_control_3.csv, 14, 0.050171806107737214,  18.61 
measles.csv, 14, 0.1412768214233074,  52.36 
us_population.csv, 14, 0.3880771341812215,  144.11 
gdp_argentina.csv, 14, 0.003228082776231531,  1.37 
quality_control_5.csv, 14, 0.11263209936510066,  41.77 
debt_ireland.csv, 14, 0.005365429470093659,  1.82 
gdp_croatia.csv, 14, 0.006429964764911347,  2.55 
ratner_stock.csv, 14, 0.08770888917997581,  32.59 
quality_control_1.csv, 14, 0.048490793353657864,  18.72 
usd_isk.csv, 14, 0.07694817704327761,  28.62 
iceland_tourism.csv, 14, 0.14986514323036318,  55.51 
homeruns.csv, 14, 0.04044665632954093,  14.98 
global_co2.csv, 14, 0.017106245063341703,  6.52 
bank.csv, 15, 0.07895763208208337,  29.87 
shanghai_license.csv, 15, 0.11517755598463736,  42.64 
nile.csv, 15, 0.08627320670834707,  32.02 
construction.csv, 15, 0.4995116994814998,  186.35 
well_log.csv, 15, 0.599959280302819,  217.45 
centralia.csv, 15, 0.0021738535822260017,  0.69 
gdp_japan.csv, 15, 0.0043144221331931475,  1.64 
jfk_passengers.csv, 15, 0.08999331475754843,  34.16 
businv.csv, 15, 0.30375443556425125,  112.92 
quality_control_4.csv, 15, 0.10663982210725408,  39.62 
brent_spot.csv, 15, 0.21750041044352655,  80.68 
robocalls.csv, 15, 0.03941583601618731,  15.00 
ozone.csv, 15, 0.004312858122329999,  1.49 
scanline_42049.csv, 15, 0.32761767500136557,  122.57 
seatbelts.csv, 15, 0.034693168944259015,  12.94 
bee_waggle_6.csv, 15, 0.08688533123940942,  32.26 
quality_control_2.csv, 15, 0.028840961095584136,  10.93 
children_per_woman.csv, 15, 0.16719773278163302,  62.14 
apple.csv, 15, 0.12351901517588885,  45.32 
run_log.csv, 15, 0.27167851651825004,  100.47 
scanline_126007.csv, 15, 0.17380486577355442,  65.34 
unemployment_nl.csv, 15, 0.05105132045363461,  19.06 
gdp_iran.csv, 15, 0.04925586576796377,  18.01 
co2_canada.csv, 15, 0.10669341578769491,  39.87 
lga_passengers.csv, 15, 0.18526888936302385,  69.74 
rail_lines.csv, 15, 0.01659344513817814,  5.50 
occupancy.csv, 15, 0.2831379432156791,  101.03 
uk_coal_employ.csv, 15, 0.06129590586368067,  22.80 
bitcoin.csv, 15, 0.15703462730683895,  59.07 
quality_control_3.csv, 15, 0.10154916176733422,  38.35 
measles.csv, 15, 0.2178116023878647,  81.62 
us_population.csv, 15, 1.3207551568919826,  496.56 
gdp_argentina.csv, 15, 0.004236295714435983,  1.82 
quality_control_5.csv, 15, 0.03926312021633748,  14.99 
debt_ireland.csv, 15, 0.0029606088686068687,  1.38 
gdp_croatia.csv, 15, 0.003259554030973959,  0.90 
ratner_stock.csv, 15, 0.12699027709267285,  48.27 
quality_control_1.csv, 15, 0.0475297078650965,  17.84 
usd_isk.csv, 15, 0.06791135096997096,  25.31 
iceland_tourism.csv, 15, 0.08184419460470962,  30.78 
homeruns.csv, 15, 0.07674951017828789,  29.09 
global_co2.csv, 15, 0.13711735112216047,  51.51 
bank.csv, 16, 0.08353356521528439,  29.17 
shanghai_license.csv, 16, 0.018601172305752697,  6.39 
nile.csv, 16, 0.08511963206624387,  30.32 
construction.csv, 16, 0.4020287061910767,  151.02 
well_log.csv, 16, 0.6021748780959751,  226.73 
centralia.csv, 16, 0.0022407730859777073,  0.63 
gdp_japan.csv, 16, 0.003215853319525195,  1.49 
jfk_passengers.csv, 16, 0.07040827214300407,  26.72 
businv.csv, 16, 0.18711736932870734,  70.09 
quality_control_4.csv, 16, 0.13989400743862462,  52.45 
brent_spot.csv, 16, 0.1062806705076673,  39.33 
robocalls.csv, 16, 0.024318371713561646,  9.34 
ozone.csv, 16, 0.0032624036279594293,  1.37 
scanline_42049.csv, 16, 0.5722864594934163,  214.85 
seatbelts.csv, 16, 0.02029067899495203,  7.50 
bee_waggle_6.csv, 16, 0.07014319523959785,  26.30 
quality_control_2.csv, 16, 0.024733720498843467,  9.21 
children_per_woman.csv, 16, 0.5379198067520065,  195.22 
apple.csv, 16, 0.3904867222856501,  143.25 
run_log.csv, 16, 0.1390129260895992,  51.22 
scanline_126007.csv, 16, 0.1527172321220951,  56.80 
unemployment_nl.csv, 16, 0.10091942870143612,  37.99 
gdp_iran.csv, 16, 0.033122308126175996,  12.37 
co2_canada.csv, 16, 0.09553279644924259,  35.80 
lga_passengers.csv, 16, 0.184185316416997,  68.85 
rail_lines.csv, 16, 0.01385360671752096,  4.95 
occupancy.csv, 16, 0.22699365489697812,  83.44 
uk_coal_employ.csv, 16, 0.03994817258859257,  15.00 
bitcoin.csv, 16, 0.1385880987985456,  51.43 
quality_control_3.csv, 16, 0.07261663129600493,  27.08 
measles.csv, 16, 0.1746200435868559,  64.53 
us_population.csv, 16, 1.2022638502477911,  440.32 
gdp_argentina.csv, 16, 0.005397255465950366,  1.64 
quality_control_5.csv, 16, 0.03425885571411527,  12.71 
debt_ireland.csv, 16, 0.0033107804055453015,  1.24 
gdp_croatia.csv, 16, 0.0022265026167315226,  0.78 
ratner_stock.csv, 16, 0.03935525083580615,  14.98 
quality_control_1.csv, 16, 0.10132663698327633,  37.49 
usd_isk.csv, 16, 0.17126974836281988,  63.76 
iceland_tourism.csv, 16, 0.19897075526287153,  73.56 
homeruns.csv, 16, 0.07958169653307777,  29.53 
global_co2.csv, 16, 0.05923334162590436,  22.23 
bank.csv, 17, 0.09245709680874825,  34.33 
shanghai_license.csv, 17, 0.043461908573517574,  16.05 
nile.csv, 17, 0.11118050505800965,  41.00 
construction.csv, 17, 0.29935920472786165,  111.55 
well_log.csv, 17, 0.60909900462515,  226.34 
centralia.csv, 17, 0.003226906135714671,  1.25 
gdp_japan.csv, 17, 0.005420727196114967,  2.16 
jfk_passengers.csv, 17, 0.10363117923777282,  38.82 
businv.csv, 17, 0.27267846182138783,  101.70 
quality_control_4.csv, 17, 0.08074273957147853,  30.01 
brent_spot.csv, 17, 0.06236539771916796,  23.23 
robocalls.csv, 17, 0.01703078254266984,  6.35 
ozone.csv, 17, 0.0034485178496379376,  1.28 
scanline_42049.csv, 17, 0.4669678235572337,  169.75 
seatbelts.csv, 17, 0.02459667850502228,  9.14 
bee_waggle_6.csv, 17, 0.10097573476588878,  37.00 
quality_control_2.csv, 17, 0.03521201387172369,  13.18 
children_per_woman.csv, 17, 0.06265883764508544,  23.62 
apple.csv, 17, 0.14865671080928222,  54.59 
run_log.csv, 17, 0.06892897008230647,  25.67 
scanline_126007.csv, 17, 0.1116199388703717,  42.26 
unemployment_nl.csv, 17, 0.3245906230469609,  121.75 
gdp_iran.csv, 17, 0.032060286711257505,  12.17 
co2_canada.csv, 17, 0.11016078189741166,  41.66 
lga_passengers.csv, 17, 0.11912365865282482,  44.85 
rail_lines.csv, 17, 0.014797135819098911,  5.52 
occupancy.csv, 17, 0.19013445130656692,  70.78 
uk_coal_employ.csv, 17, 0.016893766010871333,  6.34 
bitcoin.csv, 17, 0.06998482213215539,  26.59 
quality_control_3.csv, 17, 0.027834805590809992,  10.58 
measles.csv, 17, 0.1668732014395937,  62.89 
us_population.csv, 17, 0.6894697388297026,  256.64 
gdp_argentina.csv, 17, 0.005880155142931471,  1.89 
quality_control_5.csv, 17, 0.048535877897211324,  16.73 
debt_ireland.csv, 17, 0.005352515540416789,  1.93 
gdp_croatia.csv, 17, 0.002111196911191655,  0.69 
ratner_stock.csv, 17, 0.06640162938832873,  24.94 
quality_control_1.csv, 17, 0.025403604259536222,  9.55 
usd_isk.csv, 17, 0.2642971381015195,  99.35 
iceland_tourism.csv, 17, 0.060868732289000034,  22.55 
homeruns.csv, 17, 0.01895918004893247,  7.36 
global_co2.csv, 17, 0.05900542144017891,  22.16 
bank.csv, 18, 0.09801490890515197,  36.62 
shanghai_license.csv, 18, 0.08911928488914782,  33.84 
nile.csv, 18, 0.013703914945781435,  4.98 
construction.csv, 18, 0.1166561383780936,  44.05 
well_log.csv, 18, 0.06791930698018404,  25.89 
centralia.csv, 18, 0.004250948397257161,  1.66 
gdp_japan.csv, 18, 0.00536390765593751,  1.99 
jfk_passengers.csv, 18, 0.03519881852211256,  13.27 
businv.csv, 18, 0.34483130840892046,  130.31 
quality_control_4.csv, 18, 0.12183292128342145,  45.88 
brent_spot.csv, 18, 0.03618240329169566,  13.72 
robocalls.csv, 18, 0.022032424819535663,  8.50 
ozone.csv, 18, 0.005298924499329587,  1.88 
scanline_42049.csv, 18, 0.178605995385351,  67.49 
seatbelts.csv, 18, 0.015899154456419637,  6.01 
bee_waggle_6.csv, 18, 0.1440471977615016,  53.72 
quality_control_2.csv, 18, 0.029474313968003117,  11.03 
children_per_woman.csv, 18, 0.07257458655734808,  27.21 
apple.csv, 18, 0.18187467061588905,  67.37 
run_log.csv, 18, 0.2590366730058486,  93.58 
scanline_126007.csv, 18, 0.15647186000305738,  55.47 
unemployment_nl.csv, 18, 0.02126449067489375,  7.91 
gdp_iran.csv, 18, 0.013777094446832052,  5.21 
co2_canada.csv, 18, 0.01896012946306655,  7.20 
lga_passengers.csv, 18, 0.03831793432293125,  14.54 
rail_lines.csv, 18, 0.008448311956799444,  3.17 
occupancy.csv, 18, 0.29299470952793855,  108.82 
uk_coal_employ.csv, 18, 0.012678220650705042,  4.54 
bitcoin.csv, 18, 0.0465187270412207,  17.88 
quality_control_3.csv, 18, 0.024914842075886554,  9.62 
measles.csv, 18, 0.17736361731025682,  66.12 
us_population.csv, 18, 0.25070841988763276,  94.27 
gdp_argentina.csv, 18, 0.004337154547010868,  1.76 
quality_control_5.csv, 18, 0.03084278956397611,  11.52 
debt_ireland.csv, 18, 0.004266287283353449,  1.78 
gdp_croatia.csv, 18, 0.0021810016082054063,  0.64 
ratner_stock.csv, 18, 0.23252086651937134,  87.52 
quality_control_1.csv, 18, 0.030968570474251465,  11.47 
usd_isk.csv, 18, 0.0752008276133347,  28.53 
iceland_tourism.csv, 18, 0.1483099606436008,  55.75 
homeruns.csv, 18, 0.032840212905575754,  12.35 
global_co2.csv, 18, 0.04448091381505947,  16.66 
bank.csv, 19, 0.12782035224126959,  47.89 
shanghai_license.csv, 19, 0.012832172214912134,  4.84 
nile.csv, 19, 0.010671593619408669,  3.81 
construction.csv, 19, 0.04804411297196566,  17.97 
well_log.csv, 19, 0.04736362313744394,  18.05 
centralia.csv, 19, 0.004231253661728261,  1.74 
gdp_japan.csv, 19, 0.028697396592651785,  10.93 
jfk_passengers.csv, 19, 0.09996232945584779,  37.49 
businv.csv, 19, 0.27937725159357796,  103.17 
quality_control_4.csv, 19, 0.06412706947437982,  21.80 
brent_spot.csv, 19, 0.2608849028707846,  95.77 
robocalls.csv, 19, 0.0234804678898945,  8.89 
ozone.csv, 19, 0.011869707750302041,  4.38 
scanline_42049.csv, 19, 0.20926188281422584,  77.82 
seatbelts.csv, 19, 0.012905401560619794,  4.93 
bee_waggle_6.csv, 19, 0.09078001013260291,  34.03 
quality_control_2.csv, 19, 0.08120713292104483,  30.32 
children_per_woman.csv, 19, 0.10376542742549645,  38.33 
apple.csv, 19, 0.05361713439142477,  19.70 
run_log.csv, 19, 0.14096885669876427,  51.70 
scanline_126007.csv, 19, 0.028874550271393674,  10.90 
unemployment_nl.csv, 19, 0.012913179644619958,  4.96 
gdp_iran.csv, 19, 0.019300279433300604,  6.99 
co2_canada.csv, 19, 0.025230031807859633,  9.70 
lga_passengers.csv, 19, 0.05243435070404303,  19.56 
rail_lines.csv, 19, 0.005366347348335694,  1.86 
occupancy.csv, 19, 0.0876846050939639,  32.39 
uk_coal_employ.csv, 19, 0.0053344963047129565,  1.99 
bitcoin.csv, 19, 0.05015987013397535,  18.82 
quality_control_3.csv, 19, 0.12218794462969526,  45.61 
measles.csv, 19, 0.06487135031988146,  23.88 
us_population.csv, 19, 0.4915126126256109,  182.84 
gdp_argentina.csv, 19, 0.003324604470690247,  1.32 
quality_control_5.csv, 19, 0.08408992210135693,  31.48 
debt_ireland.csv, 19, 0.004286970859884605,  1.76 
gdp_croatia.csv, 19, 0.0021847616988088705,  0.84 
ratner_stock.csv, 19, 0.14305351651964884,  53.83 
quality_control_1.csv, 19, 0.0838794242500262,  31.09 
usd_isk.csv, 19, 0.024628150544285746,  9.22 
iceland_tourism.csv, 19, 0.055265006123918284,  18.70 
homeruns.csv, 19, 0.0205500274262522,  7.33 
global_co2.csv, 19, 0.028325460022551853,  9.74 
bank.csv, 20, 0.05232867422095296,  19.55 
shanghai_license.csv, 20, 0.010686459197149816,  4.13 
nile.csv, 20, 0.008582078206873121,  3.17 
construction.csv, 20, 0.12413026683097997,  46.18 
well_log.csv, 20, 0.04277399156639149,  15.88 
centralia.csv, 20, 0.001292198889186693,  0.50 
gdp_japan.csv, 20, 0.003255764778023149,  1.12 
jfk_passengers.csv, 20, 0.030444242244448104,  11.80 
businv.csv, 20, 0.050309645241795806,  18.18 
quality_control_4.csv, 20, 0.043376052557523505,  16.71 
brent_spot.csv, 20, 0.20859531356429215,  77.58 
robocalls.csv, 20, 0.012841225382744596,  4.66 
ozone.csv, 20, 0.0042618673133074485,  1.74 
scanline_42049.csv, 20, 0.04843169849997139,  18.49 
seatbelts.csv, 20, 0.01652655861751555,  5.83 
bee_waggle_6.csv, 20, 0.08153987857793255,  30.54 
quality_control_2.csv, 20, 0.04515203346914859,  16.70 
children_per_woman.csv, 20, 0.11939577041939628,  44.30 
apple.csv, 20, 0.04594046031679681,  16.94 
run_log.csv, 20, 0.047586967148545226,  17.71 
scanline_126007.csv, 20, 0.033539053085351045,  12.51 
unemployment_nl.csv, 20, 0.012836084820501128,  4.76 
gdp_iran.csv, 20, 0.024147346106710755,  9.29 
co2_canada.csv, 20, 0.017361612972890725,  6.47 
lga_passengers.csv, 20, 0.06021099424069689,  22.36 
rail_lines.csv, 20, 0.005334106101054203,  1.92 
occupancy.csv, 20, 0.09096036283699505,  34.20 
uk_coal_employ.csv, 20, 0.023742347855986737,  8.92 
bitcoin.csv, 20, 0.05033035155343896,  18.93 
quality_control_3.csv, 20, 0.09565840874585774,  35.68 
measles.csv, 20, 0.1414793411979008,  52.36 
us_population.csv, 20, 0.17739376909641577,  65.24 
gdp_argentina.csv, 20, 0.0043305684975894106,  1.23 
quality_control_5.csv, 20, 0.04662549107857558,  17.18 
debt_ireland.csv, 20, 0.0032608446278572954,  0.94 
gdp_croatia.csv, 20, 0.002688268729889387,  1.15 
ratner_stock.csv, 20, 0.03566090381860704,  13.39 
quality_control_1.csv, 20, 0.057083973100398,  21.54 
usd_isk.csv, 20, 0.026665286824027135,  10.03 
iceland_tourism.csv, 20, 0.0499162773792159,  18.94 
homeruns.csv, 20, 0.00915062321759251,  2.94 
global_co2.csv, 20, 0.04340617351192123,  14.64 
bank.csv, 21, 0.07997541742721297,  27.07 
shanghai_license.csv, 21, 0.01611877754326997,  5.99 
nile.csv, 21, 0.014257220287472592,  4.93 
construction.csv, 21, 0.04265100116888789,  15.81 
well_log.csv, 21, 0.08435518780834173,  31.47 
centralia.csv, 21, 0.0010838785397027095,  0.02 
gdp_japan.csv, 21, 0.0033125161431962623,  0.99 
jfk_passengers.csv, 21, 0.03413776332519774,  13.07 
businv.csv, 21, 0.057730484187668483,  21.72 
quality_control_4.csv, 21, 0.039202449368167434,  14.46 
brent_spot.csv, 21, 0.0784578814008637,  29.31 
robocalls.csv, 21, 0.002180169277398818,  0.99 
ozone.csv, 21, 0.0043131603013534916,  1.51 
scanline_42049.csv, 21, 0.18782243395311526,  70.15 
seatbelts.csv, 21, 0.04810174202255439,  18.02 
bee_waggle_6.csv, 21, 0.0629821913334672,  23.75 
quality_control_2.csv, 21, 0.04873038842268215,  18.50 
children_per_woman.csv, 21, 0.11155709539139934,  41.67 
apple.csv, 21, 0.21117076479869865,  77.88 
run_log.csv, 21, 0.051701332430220646,  19.17 
scanline_126007.csv, 21, 0.03689471522633539,  13.96 
unemployment_nl.csv, 21, 0.040515689324893175,  14.83 
gdp_iran.csv, 21, 0.005313866515043628,  1.67 
co2_canada.csv, 21, 0.07704660013803732,  29.47 
lga_passengers.csv, 21, 0.09035337085277206,  34.26 
rail_lines.csv, 21, 0.005298656659015251,  2.14 
occupancy.csv, 21, 0.2058023932429387,  76.60 
uk_coal_employ.csv, 21, 0.0064273605619564475,  2.43 
bitcoin.csv, 21, 0.048189618196138324,  18.45 
quality_control_3.csv, 21, 0.01800977371576664,  6.78 
measles.csv, 21, 0.09556024708361292,  35.96 
us_population.csv, 21, 0.06063480623462965,  22.62 
gdp_argentina.csv, 21, 0.0032269311590971484,  1.10 
quality_control_5.csv, 21, 0.014838941294110555,  5.67 
debt_ireland.csv, 21, 0.0021754463590878004,  0.84 
gdp_croatia.csv, 21, 0.0021983391119647423,  0.69 
ratner_stock.csv, 21, 0.16756943430225874,  62.95 
quality_control_1.csv, 21, 0.013797933534006006,  5.29 
usd_isk.csv, 21, 0.020261390441373806,  7.58 
iceland_tourism.csv, 21, 0.0752074405239182,  26.01 
homeruns.csv, 21, 0.008174596365661273,  3.13 
global_co2.csv, 21, 0.00480874326740377,  1.47 
bank.csv, 22, 0.10918063954726677,  41.06 
shanghai_license.csv, 22, 0.01064819711013115,  3.79 
nile.csv, 22, 0.028716354161279014,  10.91 
construction.csv, 22, 0.20934807925308632,  78.54 
well_log.csv, 22, 0.033104393334178896,  12.57 
centralia.csv, 22, 0.001078753158726613,  0.40 
gdp_japan.csv, 22, 0.002177306919129478,  0.91 
jfk_passengers.csv, 22, 0.02544487949429822,  9.50 
businv.csv, 22, 0.07389891932869432,  28.07 
quality_control_4.csv, 22, 0.03114980866539554,  11.30 
brent_spot.csv, 22, 0.04311309237866226,  16.35 
robocalls.csv, 22, 0.0074506946919609615,  2.71 
ozone.csv, 22, 0.009126934815103595,  3.62 
scanline_42049.csv, 22, 0.13612571400384696,  51.15 
seatbelts.csv, 22, 0.0534587486966484,  20.05 
bee_waggle_6.csv, 22, 0.1227246268926865,  45.51 
quality_control_2.csv, 22, 0.021085176999895337,  8.20 
children_per_woman.csv, 22, 0.09247565030545957,  34.11 
apple.csv, 22, 0.05293033150472184,  19.44 
run_log.csv, 22, 0.13448146645052475,  49.83 
scanline_126007.csv, 22, 0.03804946025496975,  14.37 
unemployment_nl.csv, 22, 0.04700873388006585,  17.60 
gdp_iran.csv, 22, 0.01422908022741467,  5.56 
co2_canada.csv, 22, 0.02111722602887312,  8.08 
lga_passengers.csv, 22, 0.2417560281181977,  91.12 
rail_lines.csv, 22, 0.005258239135073382,  1.97 
occupancy.csv, 22, 0.09670124858979762,  35.82 
uk_coal_employ.csv, 22, 0.0077155350079738125,  2.79 
bitcoin.csv, 22, 0.12320760892660473,  46.48 
quality_control_3.csv, 22, 0.018023605357757332,  6.72 
measles.csv, 22, 0.05481513267392074,  20.31 
us_population.csv, 22, 0.18560253512332564,  69.58 
gdp_argentina.csv, 22, 0.0032414032474480338,  1.01 
quality_control_5.csv, 22, 0.016890902756240393,  6.25 
debt_ireland.csv, 22, 0.0017925564619326905,  1.15 
gdp_croatia.csv, 22, 0.0023106463099065878,  0.64 
ratner_stock.csv, 22, 0.21136676788177283,  73.48 
quality_control_1.csv, 22, 0.013722634241421474,  5.17 
usd_isk.csv, 22, 0.03004620642608643,  10.94 
iceland_tourism.csv, 22, 0.07046766956786087,  26.81 
homeruns.csv, 22, 0.04505624503002764,  17.03 
global_co2.csv, 22, 0.03155189836059435,  12.23 
bank.csv, 23, 0.054249949362110785,  20.16 
shanghai_license.csv, 23, 0.01802668671190986,  6.47 
nile.csv, 23, 0.05559698167215174,  21.16 
construction.csv, 23, 0.09371518837300755,  35.16 
well_log.csv, 23, 0.3263523931492637,  122.59 
centralia.csv, 23, 0.0010682309009462188,  0.78 
gdp_japan.csv, 23, 0.004295351100172411,  1.51 
jfk_passengers.csv, 23, 0.04394887692842531,  17.09 
businv.csv, 23, 0.1388525316855157,  51.96 
quality_control_4.csv, 23, 0.09211025990538474,  34.86 
brent_spot.csv, 23, 0.1327136520183376,  50.48 
robocalls.csv, 23, 0.013846838149729592,  4.95 
ozone.csv, 23, 0.013767545020073158,  5.58 
scanline_42049.csv, 23, 0.3510798182772487,  131.75 
seatbelts.csv, 23, 0.03233164093599043,  12.01 
bee_waggle_6.csv, 23, 0.32374824406380864,  120.27 
quality_control_2.csv, 23, 0.09124439240864377,  33.92 
children_per_woman.csv, 23, 0.2910268760470353,  109.42 
apple.csv, 23, 0.2063064300210499,  71.01 
run_log.csv, 23, 0.11417906117492749,  41.12 
scanline_126007.csv, 23, 0.0745576258098663,  27.86 
unemployment_nl.csv, 23, 0.10893615503915498,  40.63 
gdp_iran.csv, 23, 0.019133793649561994,  7.22 
co2_canada.csv, 23, 0.03937023648533795,  14.47 
lga_passengers.csv, 23, 0.29542453285894227,  110.47 
rail_lines.csv, 23, 0.020205178383894237,  7.60 
occupancy.csv, 23, 0.7357292370659888,  269.39 
uk_coal_employ.csv, 23, 0.023650676240013126,  8.67 
bitcoin.csv, 23, 0.08683175288702842,  32.41 
quality_control_3.csv, 23, 0.038598472982121164,  14.37 
measles.csv, 23, 0.11974694544598606,  44.26 
